frame_idx,track_id,speed_kmh,center_x,center_y
126,282,208.1532621499048,491,804
126,239,88.11025644509064,1514,859
126,301,70.60406787147608,1751,1044
126,296,77.57967110282014,827,732
126,304,0.0,636,697
126,287,313.32942280215997,739,1003
126,263,41.235324662235904,1087,826
126,303,0.0,1481,1042
126,305,0.0,169,490
126,194,38.33953298947432,1287,727
126,270,568.8044919628629,93,1048
126,261,94.23706762651426,1303,876
126,229,65.80661973408851,1258,821
126,135,111.78933061068061,102,513
126,290,28.94364178882816,361,482
126,175,0.0,19,535
126,199,37.3512794961565,1213,766
126,232,57.43926317704867,1053,747
127,214,67.58573011438021,1421,755
127,301,101.73516173177995,1732,1036
127,304,43.2,624,706
127,286,0.0,1372,937
127,276,0.0,1583,935
127,297,65.24146787600517,1163,1010
127,282,232.03415065931534,461,826
127,296,89.74780266169208,818,744
127,239,88.02103404036745,1504,852
127,287,304.62876445367954,717,1037
127,303,50.379424371463394,1466,1033
127,305,11.520000000000001,165,490
127,194,37.403719793684594,1284,723
127,261,79.76154289100839,1304,868
127,199,36.8107676976939,1210,762
127,263,53.10590526651433,1083,817
127,271,404.5349330426271,372,1038
127,229,70.09879178112891,1250,814
127,232,63.407199695057365,1052,737
128,286,55.91948497616909,1356,926
128,304,83.52000000000001,608,718
128,214,65.1581688551426,1413,752
128,239,83.42744036489627,1496,845
128,276,45.536798306424664,1570,926
128,296,105.3676877986104,810,760
128,194,28.882107651410152,1283,721
128,282,252.7158788481603,429,849
128,263,71.03577822506668,1079,804
128,261,72.6316225036878,1297,863
128,305,15.552000000000003,162,490
128,290,0.0,352,487
128,229,66.83397183776012,1245,807
128,135,0.0,83,525
128,232,61.79340822059215,1050,729
129,286,75.08764167904661,1348,914
129,276,74.20508230062195,1559,914
129,214,64.85440441388315,1405,748
129,304,101.63100620159517,592,726
129,239,82.25584309493473,1486,840
129,282,291.5987124890636,390,878
129,261,76.41602574506786,1288,856
129,284,0.0,1108,849
129,296,112.43407425219522,804,776
129,263,80.06146693504002,1074,792
129,305,15.771075775199396,160,489
129,194,35.7702623946527,1278,717
129,229,63.31968541775589,1238,803
129,290,40.42272628114042,338,488
130,282,291.02680078931553,346,911
130,276,76.73567872951378,1546,906
130,297,0.0,1139,942
130,304,109.10129271108524,574,740
130,296,119.36744132592138,793,798
130,286,70.81231752778025,1341,904
130,214,59.69687946270522,1396,744
130,284,35.37540127456585,1103,833
130,313,0.0,648,682
130,239,65.83562816091353,1480,835
130,305,14.181463353720023,162,488
130,290,45.77475653708569,328,490
130,261,68.2826195973215,1280,849
130,229,54.874367366417516,1238,795
130,316,0.0,1153,1024
130,263,64.1085947641082,1071,785
130,194,29.90343549467361,1274,717
131,304,127.09546715666531,557,753
131,296,143.79305793172884,781,820
131,276,82.6978227744189,1537,897
131,316,42.5226904134722,1146,1011
131,214,63.14020666147793,1393,735
131,297,59.30282961208513,1129,924
131,282,364.8923427871002,295,953
131,286,82.49762920628359,1329,897
131,284,50.87665557078208,1098,824
131,239,87.43412979057665,1466,826
131,317,0.0,377,486
131,313,32.83705224285517,641,691
131,232,0.0,1044,708
131,305,14.181463353720023,162,488
131,290,79.38479228893286,310,489
131,263,66.8298673276377,1067,776
131,194,26.58206129680417,1274,714
132,304,143.73783749383267,539,768
132,214,52.284123996886755,1388,735
132,284,77.40899665923641,1095,808
132,296,170.24154204480965,770,847
132,276,95.155491971076,1524,888
132,313,63.6635234104375,628,699
132,239,75.67978018944581,1459,822
132,286,78.29857752377015,1323,889
132,282,435.41487352082993,232,994
132,319,0.0,838,757
132,316,80.15777221579292,1140,993
132,261,0.0,1267,833
132,305,14.181463353720023,161,488
132,317,17.280000000000005,371,486
132,232,23.749088403557728,1042,700
132,290,91.2131837105738,295,491
132,297,88.52985354249975,1122,907
133,214,62.522437418140925,1379,729
133,304,172.6427024962996,515,786
133,282,488.55008469026535,159,1024
133,286,81.65893890118392,1314,881
133,276,93.97529079025881,1516,878
133,313,91.76921073094874,613,710
133,239,69.84547847147456,1453,816
133,316,114.58462648181929,1133,971
133,296,196.30815371869147,757,877
133,297,108.7399509230844,1115,889
133,321,0.0,1440,1046
133,319,50.29703768613018,831,773
133,284,72.20490109633943,1091,800
133,261,16.291740238538058,1263,829
133,290,132.54122528231656,268,490
133,305,14.181463353720023,162,488
133,194,0.0,1269,710
134,321,37.55060585396726,1433,1035
134,304,183.65790883865697,493,803
134,296,229.8461326312747,740,912
134,276,87.40372376325003,1506,874
134,284,79.7523793029434,1087,788
134,290,117.0753410233572,255,491
134,214,54.30660390803902,1374,726
134,323,0.0,1808,1037
134,286,76.16522900103337,1309,873
134,239,75.49356999719367,1443,810
134,313,104.10615917243729,600,721
134,319,88.49377799786988,824,792
134,297,112.74214736096609,1111,873
134,305,17.61623767351695,165,489
134,194,16.79314145715447,1266,705
134,316,138.34912069699632,1123,949
135,321,69.05818744602247,1418,1029
135,276,96.40352632267441,1493,866
135,296,275.72703961210703,719,955
135,304,210.99474530319418,465,824
135,325,0.0,1174,1039
135,286,70.47383416970278,1302,868
135,214,44.45850654660228,1370,725
135,319,121.55308530498908,818,815
135,239,74.0961419983162,1435,804
135,323,54.6441579677096,1790,1031
135,313,115.5682715774694,586,733
135,284,76.21613805093882,1083,779
135,290,156.64520461401432,225,491
135,261,0.0,1255,817
135,305,23.44949415450896,161,491
135,316,145.90962186158146,1117,928
136,276,85.01198145392766,1488,858
136,304,240.09223563448757,433,847
136,325,43.9612920647244,1166,1026
136,319,150.47822440573032,808,840
136,323,102.02639079441249,1767,1024
136,286,64.21772704670973,1299,861
136,239,71.62755085931273,1427,799
136,313,135.64354208183653,567,746
136,296,330.47806573468773,691,1005
136,214,53.22739196496489,1364,718
136,317,0.0,333,493
136,261,31.151963020008875,1246,811
136,284,75.10003522885773,1081,769
136,316,126.18502776814525,1111,916
137,319,176.59088125076318,795,867
137,276,93.5298792858288,1475,851
137,304,265.0496222372686,400,873
137,286,77.16989087922221,1287,855
137,313,154.81200624483802,548,763
137,239,68.73603361638523,1419,795
137,296,305.1965359140512,674,1038
137,214,55.15573749407876,1356,717
137,323,124.11598392003117,1746,1018
137,290,0.0,181,498
137,328,0.0,1554,491
137,261,39.45915315867791,1242,805
137,74,0.0,469,482
137,284,64.37964846291283,1078,763
138,301,0.0,1561,916
138,276,85.76934237753984,1466,846
138,239,67.79390820683466,1412,789
138,286,61.8112091720807,1285,850
138,304,296.6985933416624,362,902
138,319,200.6885817620334,784,898
138,313,173.57861592936496,525,779
138,214,51.53444030025386,1352,712
138,329,0.0,1505,1035
138,290,74.88000000000001,155,498
138,323,135.0181229519092,1727,1009
138,317,0.0,313,493
139,319,230.08028178166035,769,933
139,301,51.91993836668145,1546,906
139,304,342.7591839277825,316,936
139,239,63.16986399071196,1406,784
139,329,38.63925465119638,1493,1029
139,276,78.01389346352742,1460,839
139,286,69.92377774610358,1278,841
139,313,188.85051069597077,501,796
139,214,53.414183246763486,1347,706
139,290,115.53206787147607,131,503
139,261,0.0,1233,791
139,323,144.23982916343394,1708,998
139,317,31.680000000000003,302,493
140,301,63.73544349708499,1538,898
140,319,282.99545327949807,751,980
140,304,386.5231791092688,266,974
140,334,0.0,1800,1037
140,276,81.96321625142951,1450,832
140,333,0.0,801,849
140,239,58.26659369259975,1401,779
140,329,64.41887745295374,1480,1023
140,313,217.66809098586467,473,819
140,303,0.0,1327,890
140,214,49.56686603531696,1341,705
140,323,139.64847357206742,1696,984
140,286,68.50655468466567,1272,834
140,290,153.28494800865798,102,506
140,317,48.37835239829444,292,495
140,305,0.0,185,491
141,301,80.7639565117232,1525,891
141,329,79.88665113400815,1467,1017
141,336,0.0,1210,1035
141,313,244.09624304408987,441,842
141,334,59.3727210088943,1780,1032
141,319,288.2979858895989,733,1017
141,333,93.05564786728422,789,879
141,285,0.0,205,1017
141,286,56.613207455346775,1267,832
141,276,80.32989277086658,1441,826
141,303,32.583480477076115,1319,882
141,214,41.26011962119018,1337,705
141,239,55.72793156223243,1395,775
141,317,75.19692371959509,276,496
141,323,154.62771767043378,1674,973
141,290,169.78428386116707,75,507
142,336,49.04463273386804,1197,1024
142,285,203.2594558686016,139,1042
142,329,91.79884377018101,1453,1011
142,333,164.39831123220213,775,914
142,286,66.16730334920504,1262,822
142,301,87.2048111626062,1515,882
142,325,0.0,1118,913
142,334,93.58251458213114,1762,1023
142,337,0.0,713,723
142,339,0.0,626,787
142,313,274.3505008988192,405,868
142,319,274.8835941683751,709,1043
142,239,58.21145570642222,1388,770
142,338,0.0,821,794
142,276,71.41723797761978,1434,822
142,303,46.10237632324919,1313,875
142,317,85.43815423175705,262,496
142,305,0.0,178,490
142,214,43.19706957652071,1332,701
142,323,159.94919643087815,1654,961
143,337,53.57109668468624,702,738
143,329,96.3146309243445,1440,1005
143,276,78.00522295988493,1424,815
143,334,118.32016420665664,1741,1018
143,325,47.67248262887093,1111,898
143,333,224.37333526827337,760,955
143,313,322.7744886477252,359,898
143,301,89.20488230517694,1507,872
143,286,64.47507877860579,1257,815
143,239,51.21861366239139,1384,766
143,317,95.31842113649589,247,499
143,214,42.20998198445048,1328,697
143,303,54.21371383095303,1306,869
143,305,14.68517619914722,173,491
143,339,71.3054500020861,608,804
143,323,144.84473857414105,1642,949
143,338,95.73563599830526,809,825
144,333,282.264385880051,742,1003
144,313,369.4390940552004,309,933
144,301,96.33720737538346,1493,867
144,321,0.0,1339,931
144,239,60.38258300347739,1375,761
144,214,31.765864965869685,1327,695
144,334,138.41117000973904,1719,1010
144,325,80.52342794400401,1105,881
144,286,64.44455036796106,1249,811
144,276,71.57783054501373,1417,810
144,323,141.24657446513066,1626,939
144,342,0.0,716,639
144,337,81.18729074467979,689,749
144,338,152.43773521321407,801,857
144,317,106.15105268189754,230,499
144,305,28.97110571948833,166,491
144,303,55.02174736518299,1301,863
144,316,0.0,1065,787
144,339,123.47468218371381,585,820
145,337,115.01495358216276,676,768
145,301,86.31286984267166,1486,860
145,334,134.56570820743858,1703,1002
145,214,41.55303804613298,1321,690
145,333,289.2164673169351,718,1037
145,276,71.45724374444984,1410,803
145,313,439.97429537612834,248,978
145,239,59.448852117186256,1368,757
145,321,28.8,1333,923
145,323,132.42042730794932,1611,932
145,286,67.46673022077664,1243,803
145,325,102.11689684013831,1100,863
145,303,67.69284080603161,1293,854
145,339,173.8924963889298,561,845
145,338,169.00901435066532,787,880
145,317,168.36585503856332,194,494
145,316,38.423992504683845,1062,774
146,276,67.31195660447699,1404,797
146,337,132.17230328374623,661,784
146,339,233.42248246000412,533,880
146,321,58.212490762229464,1322,914
146,325,109.5477353930948,1095,847
146,304,0.0,173,1019
146,214,39.61699902682701,1316,689
146,338,248.05935230097987,770,928
146,239,58.16283033692292,1362,752
146,286,66.23954123326357,1239,795
146,303,62.54913102850702,1290,847
146,323,135.3717413609387,1595,921
146,301,82.4025418462788,1478,853
146,342,0.0,699,652
146,305,0.0,171,494
147,336,0.0,1138,925
147,276,67.55703962300922,1396,792
147,338,275.1622736494851,752,968
147,337,151.47597510642376,649,806
147,345,0.0,741,707
147,301,86.32352071538048,1468,845
147,325,106.96396589809277,1089,834
147,321,77.45018487080988,1315,901
147,339,264.4281492745322,501,909
147,239,55.262373500326326,1357,747
147,346,0.0,275,486
147,317,0.0,175,499
147,323,139.538600202755,1578,910
147,286,70.89568775996702,1230,789
147,304,219.57993350941706,100,1041
147,328,0.0,1574,483
148,337,163.05817820003028,637,828
148,321,76.12152572852848,1306,896
148,336,63.22895539228843,1127,906
148,334,0.0,1651,965
148,347,0.0,1179,1033
148,301,87.8804089973163,1457,839
148,317,40.42272628114042,161,500
148,345,39.17223506515808,733,718
148,338,297.98369757277453,729,1008
148,325,104.29213777714591,1084,821
148,239,49.44916433873385,1353,743
148,276,64.28331217736326,1388,790
148,348,0.0,839,717
148,346,55.91948497616909,256,490
148,286,58.82915289451827,1226,785
148,323,125.25911081499817,1566,902
148,339,315.7951369776264,460,945
149,334,53.10457607400704,1637,953
149,336,89.45637943696822,1119,890
149,348,50.29703768613018,832,733
149,345,76.45149681434353,720,731
149,347,33.58628291430894,1173,1023
149,321,80.47208784106947,1301,885
149,329,0.0,1391,948
149,337,172.5485683213978,625,851
149,301,87.40803778531159,1448,831
149,323,138.5808872601692,1549,888
149,276,65.12227534342148,1382,783
149,350,0.0,1747,1045
149,303,0.0,1268,826
149,317,110.17229497609974,132,507
149,353,0.0,380,482
149,239,45.96123884177837,1349,739
149,325,112.29179099098789,1081,804
149,339,322.2385223715934,418,964
149,346,79.72160326631987,240,491
149,286,54.61711906230915,1223,779
150,336,103.97086534831112,1115,873
150,350,46.52782393364211,1732,1039
150,334,87.78223062057332,1621,942
150,301,84.64420154718394,1438,826
150,323,120.58853235610152,1537,883
150,345,92.75390140537328,708,742
150,329,41.235324662235904,1378,942
150,276,55.86650666320735,1379,778
150,348,74.04507570145424,826,747
150,321,79.43521572465055,1292,879
150,239,45.79146262763689,1343,737
150,337,199.26477699114395,613,882
150,317,123.7753320418221,112,506
150,286,59.32255947438901,1217,772
150,346,151.51296195979194,204,491
150,325,106.01432924578911,1075,792
150,355,0.0,1479,1036
150,353,37.88048574134181,367,480
150,303,20.767975346672582,1264,820
150,214,0.0,1301,678
150,339,349.10292852300034,367,982
151,350,91.6682119891798,1711,1032
151,337,214.5552198089173,605,914
151,334,104.58927673902544,1606,932
151,336,111.59598078201566,1109,857
151,345,116.88198072457556,694,758
151,329,76.01813698386434,1367,928
151,301,68.06652092831037,1438,820
151,321,86.40756669036261,1282,870
151,348,106.73097146089029,814,765
151,325,104.84392220970938,1072,778
151,346,113.94777717587516,196,491
151,323,113.5884440758968,1524,877
151,276,67.22943974079693,1368,774
151,353,45.947593759904905,359,481
151,317,112.90445387628964,100,512
151,214,18.440997803806606,1296,674
151,355,26.55228803700352,1477,1027
151,286,68.17701616170952,1209,764
152,345,129.22184787735293,680,773
152,334,105.27625645688747,1593,925
152,336,112.03671889560516,1102,843
152,329,80.29067457724042,1359,919
152,321,76.61923678330032,1277,863
152,301,88.33808936410168,1422,816
152,348,125.06468876573538,807,785
152,337,257.53064738933824,597,958
152,325,88.66585642662321,1068,770
152,323,107.32530151069615,1513,869
152,353,41.96855625594294,354,481
152,276,60.70233914265073,1363,769
152,346,126.61306174405634,176,494
152,355,108.13636184123513,1446,1019
152,214,30.384226007882155,1293,668
153,334,108.1527920073548,1581,915
153,347,0.0,1135,939
153,337,296.3419407794669,573,1001
153,345,136.90582973530604,667,789
153,329,90.98868273862155,1349,908
153,323,109.93197921284235,1500,860
153,348,147.21140639561725,795,807
153,301,75.49637268507217,1416,811
153,321,77.12350508998907,1271,854
153,363,0.0,1173,1034
153,336,114.10503465413025,1099,827
153,342,0.0,640,692
153,361,0.0,840,727
153,346,133.5678370464338,156,494
153,353,50.94063685436335,346,485
153,325,86.90904959884645,1064,759
153,355,96.03378012474995,1437,1013
153,303,0.0,1243,794
154,363,37.55060585396726,1166,1023
154,348,164.85034610954818,786,832
154,321,78.85758353106955,1263,846
154,347,56.72942093834556,1127,921
154,334,110.42847351083753,1568,906
154,345,165.66349784118364,646,809
154,301,84.47005867620138,1405,803
154,329,99.58024777639525,1339,896
154,346,147.3749792002499,133,498
154,323,102.04548409579343,1489,854
154,355,98.55275883707944,1426,1004
154,336,113.9998190989028,1094,812
154,342,34.67979238692182,632,701
154,276,0.0,1351,760
154,337,265.3969449039745,559,1028
154,303,23.219302315099824,1236,790
154,214,0.0,1286,657
154,325,81.08907154813602,1063,749
154,353,50.92905741079058,339,484
155,345,185.02665468926477,626,831
155,348,184.00433907324728,774,859
155,334,103.13907971411572,1558,898
155,336,108.41013014895711,1087,800
155,329,96.63014427345036,1329,888
155,301,70.00166253131901,1402,797
155,321,71.75216047644881,1257,840
155,347,88.68181053071694,1121,903
155,346,126.30547326149176,120,500
155,342,73.91245150616012,618,713
155,323,96.38217063078912,1479,847
155,366,0.0,705,746
155,303,34.296256687232464,1231,785
155,353,108.79596203998163,312,487
155,325,82.36297867175414,1059,738
155,361,0.0,831,761
155,276,12.879751550398792,1347,758
156,345,209.10525828129494,604,857
156,334,119.48344782846942,1542,886
156,348,213.64166581861352,760,892
156,347,104.72809252002534,1113,887
156,342,95.86647710529124,602,721
156,301,69.32307650264622,1393,794
156,323,99.36525307181864,1467,839
156,329,96.7245238196425,1320,878
156,368,0.0,1730,1037
156,336,103.47007059405811,1084,787
156,321,78.20617645918236,1250,830
156,366,50.9524013173079,692,758
156,361,54.33973132064604,821,777
156,353,97.08821695348828,301,486
156,276,30.9471532453391,1340,754
157,334,94.90937101218148,1535,882
157,348,249.58989560331014,744,931
157,345,237.63536543108356,578,886
157,366,92.20613232039891,679,775
157,368,56.583022188638886,1711,1032
157,371,0.0,723,727
157,301,72.20866584226353,1386,786
157,321,77.53852581618521,1242,823
157,347,114.75679387869666,1107,870
157,370,0.0,854,702
157,329,96.78115154735778,1310,869
157,323,96.04859048823093,1455,835
157,342,108.47228758048264,589,733
157,361,98.4041184270518,812,798
157,336,94.91909459929005,1081,776
157,305,0.0,174,490
157,346,0.0,61,505
157,353,101.83523850930706,286,488
157,214,0.0,1267,661
158,345,271.28210037451504,549,920
158,342,129.80332310451297,570,745
158,348,296.6056993534583,722,977
158,368,101.36888479892838,1689,1024
158,334,96.95586129692433,1523,875
158,301,64.0931748520307,1380,782
158,371,48.87522071561416,711,739
158,323,88.24397423361435,1448,827
158,350,0.0,1604,955
158,372,0.0,1486,1043
158,361,131.04247105623108,805,822
158,321,73.69298115003414,1237,815
158,329,94.7251064651253,1301,860
158,366,120.49064034639157,663,791
158,370,40.113758238290266,849,715
158,347,115.29268095741764,1099,856
158,336,94.39145675957403,1076,764
158,305,20.36467529817257,167,491
158,353,93.93819534843941,275,491
159,345,321.82245887220563,512,961
159,348,314.57381453134894,695,1016
159,368,113.69110296133218,1673,1015
159,342,134.90308469759097,556,759
159,371,84.34745517205175,698,753
159,334,100.98779477043189,1512,865
159,372,40.72935059634514,1476,1033
159,361,164.92942924106362,792,849
159,350,62.30392604001775,1586,943
159,329,87.98702689908404,1292,854
159,323,82.59779934621118,1439,822
159,370,58.86742734692653,844,726
159,301,57.77553223681661,1374,779
159,366,144.29438420783492,648,811
159,347,116.8480912033215,1092,841
159,375,0.0,1178,1048
159,336,74.84959337831428,1074,758
159,353,94.24340295040545,262,493
159,321,72.72633410746208,1230,808
159,346,0.0,51,511
159,305,27.728079823450916,172,493
160,345,378.5126976278083,468,1008
160,366,170.09663052470097,628,832
160,372,78.24045043154298,1458,1028
160,368,115.88714440567023,1658,1008
160,350,80.19663361628795,1575,933
160,342,156.0430625264891,534,773
160,371,104.17956978791729,687,768
160,361,186.54943798093254,778,876
160,370,78.13473440043322,839,740
160,375,36.88199560761321,1170,1038
160,301,61.835185002412985,1366,774
160,334,91.61122615135388,1502,861
160,336,74.97783877265095,1071,748
160,323,82.39573185058188,1430,815
160,363,0.0,1116,909
160,348,286.1972927771759,676,1044
160,353,91.58275394476102,250,495
160,321,74.78776348448612,1224,799
160,329,91.53865339502272,1283,844
160,347,119.82536304669325,1089,824
160,305,27.02083556740684,169,491
160,355,0.0,1367,940
161,372,82.09915043223886,1448,1021
161,342,169.6600193027714,513,789
161,368,140.83773664548823,1641,990
161,363,59.3727210088943,1111,889
161,371,133.8131918748365,669,785
161,345,378.87569427114715,424,1037
161,334,88.55301860512125,1492,855
161,361,221.59679551299982,763,911
161,381,0.0,1770,1048
161,366,210.00996764341056,602,859
161,350,92.07927223449717,1562,925
161,323,73.8750494681562,1424,809
161,370,95.15843792927174,834,756
161,301,63.65339903845131,1359,768
161,305,25.319861001729038,166,490
161,321,65.23733338886424,1219,794
161,336,76.00525255268532,1067,738
161,353,89.62944475377843,238,496
161,329,85.94174132610837,1279,834
162,342,185.90976313276178,490,807
162,368,136.0216481888881,1625,982
162,371,151.8256310515374,653,804
162,366,242.10249216154546,574,888
162,361,274.7816296536638,743,956
162,381,57.38359347409328,1751,1042
162,370,108.6140689591582,826,772
162,363,78.4379105976139,1106,875
162,350,86.39952636070717,1556,916
162,334,85.96886340592792,1483,848
162,355,0.0,1347,916
162,301,50.41084460197433,1356,765
162,323,70.08453278169131,1416,805
162,353,122.9576408331815,214,497
162,329,84.4020970385202,1272,825
162,305,24.29927626232236,163,491
162,321,63.749130819833034,1216,786
163,371,166.47219204194425,635,823
163,334,84.41837028641191,1474,841
163,342,206.01688200875182,464,827
163,368,140.70564835594047,1610,968
163,366,266.8029548899402,549,922
163,381,101.84922757020101,1729,1034
163,370,128.91995900448944,819,793
163,386,0.0,739,714
163,363,102.68478515615288,1099,857
163,350,114.14364185644206,1538,904
163,361,306.1064798941542,726,1002
163,305,69.60188850007668,182,493
163,323,74.88777191186995,1407,798
163,329,79.15180364055371,1265,818
163,301,51.01448210785718,1350,761
163,355,42.814277992277304,1336,906
163,321,63.02417526098259,1209,781
164,342,229.07476972519027,434,848
164,368,129.96018731998893,1597,959
164,366,315.33487725075383,514,963
164,386,36.08629656808801,733,725
164,370,145.8087939089608,810,815
164,371,198.39447195373208,614,850
164,334,83.23450264892327,1466,833
164,350,89.45290159499312,1536,897
164,363,102.34022169003687,1097,843
164,361,300.1882750835614,695,1028
164,329,66.8107095099304,1259,815
164,355,69.64985886009077,1328,893
164,305,67.84064229788177,173,494
164,321,59.74793170147761,1206,774
164,347,0.0,1071,778
165,371,226.98867250082924,588,877
165,386,70.52699865646697,721,737
165,370,170.4072734269712,800,842
165,366,372.52825328236395,470,1009
165,342,250.94025028768522,402,871
165,334,78.30541205852674,1457,829
165,368,131.5472090766796,1582,948
165,350,105.59167932367731,1521,887
165,391,0.0,1163,1040
165,363,103.92682342749433,1090,830
165,305,87.1429900089287,157,496
165,336,0.0,1058,708
166,371,272.65172467085176,555,911
166,342,287.7501319637548,365,901
166,334,80.56953014942499,1447,823
166,393,0.0,633,699
166,386,89.19920251064734,710,749
166,370,189.97807023573495,788,870
166,366,380.65519938232546,421,1033
166,355,0.0,1307,870
166,391,37.440000000000005,1158,1028
166,350,120.15748641335654,1504,877
166,368,123.91536357923007,1572,936
166,301,0.0,1333,751
166,363,97.15526646044897,1085,819
166,305,127.05494272326092,132,503
166,329,0.0,1247,793
166,323,0.0,1392,784
167,370,221.5154132283851,775,905
167,386,108.54184424907166,697,763
167,371,310.27325458391465,520,948
167,391,55.30105224285518,1151,1019
167,368,123.89861168570357,1558,926
167,342,327.01915380137814,322,933
167,397,0.0,811,799
167,355,32.83705224285517,1300,861
167,334,70.83523715626616,1441,818
167,396,0.0,1470,1044
167,350,100.89449184801391,1496,871
167,393,49.04463273386804,620,710
167,363,105.79133668338483,1081,803
167,329,11.874544201778864,1243,792
167,323,23.219302315099824,1385,780
167,305,169.51118174039806,100,508
168,396,43.9612920647244,1457,1036
168,393,78.30200035593498,608,722
168,370,257.6833991062536,761,946
168,371,353.2287784917358,486,995
168,386,128.28843768389157,681,778
168,397,76.08870612646795,798,822
168,342,377.0791610334262,272,971
168,400,0.0,1813,1044
168,353,0.0,182,497
168,368,113.51140207658021,1547,918
168,350,95.21648749573016,1487,863
168,334,69.67100795408271,1433,813
168,363,98.27397441398327,1076,792
168,329,31.731457307581806,1235,789
168,355,50.85419436572198,1294,852
168,305,177.7954151707068,77,521
169,396,75.33677523883465,1442,1028
169,370,315.7356798814088,738,997
169,397,128.12387300035257,786,848
169,368,127.47956225484242,1531,905
169,334,72.41742471312543,1425,806
169,386,146.21295862412165,664,795
169,371,391.076971236809,436,1032
169,400,103.39962088905355,1778,1036
169,353,49.297659173636234,165,495
169,363,91.16376352438694,1071,782
169,342,418.777166021943,217,1009
169,355,69.25895387500547,1284,843
169,350,90.71617541174703,1477,857
169,393,99.85097229553614,592,731
169,403,0.0,824,773
169,323,0.0,1373,771
169,329,65.92187770131625,1232,773
170,397,171.0375522920172,773,878
170,386,169.28823618346928,645,816
170,370,299.10854065328556,719,1030
170,368,118.02368804625061,1519,897
170,393,123.07391451177025,577,747
170,400,120.3553279196239,1759,1029
170,350,95.36219600927768,1466,848
170,353,70.81392016641765,151,498
170,334,70.62032048819827,1417,801
170,363,77.91756042973199,1070,774
170,342,455.2792874350199,150,1032
170,403,62.17065545737796,819,794
170,355,84.36965031728059,1273,833
170,405,0.0,1553,493
171,386,191.54701797652623,625,840
171,393,144.97510154997815,556,760
171,397,213.45576826739895,757,913
171,403,104.5366702468164,815,817
171,400,142.34577976423725,1736,1021
171,372,0.0,1337,901
171,368,113.62849082002768,1509,886
171,355,73.84109250546817,1269,826
171,350,93.30361417365461,1455,842
171,391,0.0,1125,944
171,363,78.94991513383617,1065,764
171,334,77.05198467984079,1408,793
171,353,155.7276668275546,112,503
171,301,0.0,1311,731
172,381,0.0,1579,931
172,372,41.535950693345164,1329,889
172,386,221.1373629339298,597,864
172,368,108.18733318163206,1497,879
172,400,161.00403920936486,1711,1013
172,410,0.0,597,723
172,393,164.47793544113148,536,778
172,403,146.68770943386218,804,844
172,355,78.98444789020272,1260,818
172,391,60.13616549132478,1119,924
172,397,259.45324022650453,737,954
172,350,82.53445654119628,1449,835
172,334,60.63119080790447,1405,789
172,409,0.0,169,489
172,353,157.8353578485267,90,507
172,405,0.0,1545,492
172,363,86.54218414545977,1057,753
172,301,12.879751550398792,1307,729
173,372,57.758622658862265,1322,880
173,397,307.02957625268766,718,1003
173,393,182.80051281577784,513,796
173,411,0.0,1169,1038
173,386,257.32354740864054,564,892
173,391,93.46529276888815,1113,905
173,403,183.74826165862257,792,875
173,381,53.10457607400704,1565,919
173,410,57.166367734884126,582,736
173,350,82.10415440179388,1441,827
173,368,97.74945215183439,1488,872
173,409,0.0,170,489
173,355,82.54554890743469,1253,808
173,353,150.32325350670058,72,514
173,334,67.53067750475155,1396,783
173,363,63.44531048727586,1057,749
174,411,46.88300331676716,1157,1027
174,381,79.79549853843275,1551,910
174,372,87.7597496693244,1308,868
174,386,295.0431383954858,528,925
174,393,199.65438395591138,489,816
174,403,220.4818740390403,779,911
174,416,0.0,803,801
174,368,103.45195694708028,1477,861
174,397,303.27709901711626,696,1038
174,391,97.3145003235688,1107,892
174,414,0.0,650,691
174,410,112.11313569690276,561,753
174,350,77.62720311024911,1432,823
174,415,0.0,1439,1049
174,409,0.0,171,489
174,355,78.03787476190242,1246,801
174,301,0.0,1299,721
174,334,66.27790960364851,1388,779
174,353,174.50469163345397,43,518
175,393,228.66272544101707,459,839
175,372,89.31226533830528,1299,859
175,415,46.52782393364211,1424,1043
175,410,135.2383220522879,542,767
175,386,328.60255670444917,495,966
175,416,83.07190138669033,787,825
175,403,266.54161490311697,761,954
175,381,95.11281118760704,1538,900
175,414,36.88199560761321,640,699
175,368,95.6574570825571,1467,855
175,409,0.0,170,489
175,417,0.0,846,713
175,350,77.19114180682526,1424,816
175,391,100.32213315639706,1103,878
175,355,81.50251724406326,1238,792
175,375,0.0,1084,817
176,396,0.0,1352,930
176,415,71.11669436018526,1412,1034
176,416,145.57877683031944,775,856
176,393,258.1919161211863,426,865
176,410,161.8344054138349,519,783
176,381,106.02768671256422,1523,892
176,403,315.0177153873439,741,1004
176,386,376.41695402440894,452,1011
176,368,87.04588905557682,1458,850
176,372,86.42441144583833,1292,850
176,414,71.67859090273346,626,709
176,409,0.0,170,489
176,417,36.42943864513974,842,725
176,391,103.00755788611553,1098,864
176,350,81.93831768943176,1412,813
176,355,85.78350595405117,1228,784
177,393,298.39581317828663,387,896
177,410,187.5344776246006,494,802
177,372,88.73664247511621,1284,840
177,416,189.4959577197685,762,889
177,381,104.34596262388368,1513,882
177,400,0.0,1617,946
177,396,42.814277992277304,1342,919
177,414,98.92663951780916,610,720
177,386,380.9429188601191,406,1039
177,417,63.79109614933963,838,739
177,409,0.0,170,489
177,368,89.77813928731335,1451,839
